code,nom,cdc_concerne,fichier_source,ligne_pdf,type,base_code,base_nom,numero_ug,numero_ca,debut_occupation,fin_occupation,tantieme,reliquat
SAS,Base de rép. ascenseur,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,9,base_repartition,,,,,,,,
SAS,Base de rép. ascenseur,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,49,base_repartition,,,,,,,,
SBA,Base taxe de balayage,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,91,base_repartition,,,,,,,,
SBA,Base taxe de balayage,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,137,base_repartition,,,,,,,,
SCH,Base chauffage,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,178,base_repartition,,,,,,,,
SCH,Base chauffage,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,224,base_repartition,,,,,,,,
SEV,Base de rép. espace vert,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,265,base_repartition,,,,,,,,
SEV,Base de rép. espace vert,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,311,base_repartition,,,,,,,,
SGA,Base de répart. Gardien,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,352,base_repartition,,,,,,,,
SGA,Base de répart. Gardien,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,398,base_repartition,,,,,,,,
SRC,Base de répart. Charges,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,439,base_repartition,,,,,,,,
SRC,Base de répart. Charges,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,485,base_repartition,,,,,,,,
STO,Base taxe ordur menag,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,526,base_repartition,,,,,,,,
STO,Base taxe ordur menag,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,572,base_repartition,,,,,,,,
SAS,Base de rép. ascenseur,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,613,base_repartition,,,,,,,,
SAS,Base de rép. ascenseur,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,659,base_repartition,,,,,,,,
SBA,Base taxe de balayage,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,695,base_repartition,,,,,,,,
SBA,Base taxe de balayage,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,741,base_repartition,,,,,,,,
SCH,Base chauffage,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,782,base_repartition,,,,,,,,
SCH,Base chauffage,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,828,base_repartition,,,,,,,,
SEV,Base de rép. espace vert,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,869,base_repartition,,,,,,,,
SEV,Base de rép. espace vert,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,915,base_repartition,,,,,,,,
SGA,Base de répart. Gardien,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,956,base_repartition,,,,,,,,
SGA,Base de répart. Gardien,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,1002,base_repartition,,,,,,,,
SRC,Base de répart. Charges,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,1043,base_repartition,,,,,,,,
SRC,Base de répart. Charges,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,1089,base_repartition,,,,,,,,
STO,Base taxe ordur menag,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,1130,base_repartition,,,,,,,,
STO,Base taxe ordur menag,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,1176,base_repartition,,,,,,,,
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,11,tantieme,SAS,Base de rép. ascenseur,065771,459471,24/02/2016,,124.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,12,tantieme,SAS,Base de rép. ascenseur,065772,309739,17/05/2005,,96.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,13,tantieme,SAS,Base de rép. ascenseur,065773,434759,27/05/2013,,146.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,14,tantieme,SAS,Base de rép. ascenseur,065774,056054,01/01/1984,,106.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,15,tantieme,SAS,Base de rép. ascenseur,065775,487596,05/10/2018,,67.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,16,tantieme,SAS,Base de rép. ascenseur,065776,482731,09/03/2018,,133.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,17,tantieme,SAS,Base de rép. ascenseur,065777,489480,02/01/2019,07/06/2024,107.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,18,tantieme,SAS,Base de rép. ascenseur,065778,056060,10/05/2000,,159.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,19,tantieme,SAS,Base de rép. ascenseur,065779,056061,01/01/1987,,168.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,20,tantieme,SAS,Base de rép. ascenseur,065780,056062,01/11/1979,,125.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,21,tantieme,SAS,Base de rép. ascenseur,065781,274675,21/05/2004,,107.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,22,tantieme,SAS,Base de rép. ascenseur,065782,399987,09/10/2009,,154.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,23,tantieme,SAS,Base de rép. ascenseur,065783,056065,01/05/1997,,174.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,24,tantieme,SAS,Base de rép. ascenseur,065784,056066,13/10/1999,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,25,tantieme,SAS,Base de rép. ascenseur,065785,520791,20/10/2022,,108.10,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,26,tantieme,SAS,Base de rép. ascenseur,065786,056068,15/04/1983,,149.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,27,tantieme,SAS,Base de rép. ascenseur,065787,523454,06/03/2023,,178.36,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,28,tantieme,SAS,Base de rép. ascenseur,065788,469631,25/11/2016,,132.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,29,tantieme,SAS,Base de rép. ascenseur,065789,056071,01/08/1996,,83.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,30,tantieme,SAS,Base de rép. ascenseur,065790,494657,18/07/2019,,158.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,31,tantieme,SAS,Base de rép. ascenseur,065791,056073,15/01/1974,,168.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,32,tantieme,SAS,Base de rép. ascenseur,065792,056074,01/03/1997,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,33,tantieme,SAS,Base de rép. ascenseur,065793,502394,07/08/2020,,105.10,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,34,tantieme,SAS,Base de rép. ascenseur,065794,496880,29/10/2019,,158.94,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,35,tantieme,SAS,Base de rép. ascenseur,065795,472260,17/02/2017,,178.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,36,tantieme,SAS,Base de rép. ascenseur,065796,433758,08/04/2013,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,37,tantieme,SAS,Base de rép. ascenseur,065797,460566,21/03/2016,,109.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,38,tantieme,SAS,Base de rép. ascenseur,065798,427015,06/09/2012,,159.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,39,tantieme,SAS,Base de rép. ascenseur,065799,239872,30/05/2003,,177.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,40,tantieme,SAS,Base de rép. ascenseur,065800,056083,01/05/1974,,125.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,41,tantieme,SAS,Base de rép. ascenseur,065801,164807,07/10/2004,10/10/2024,109.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,42,tantieme,SAS,Base de rép. ascenseur,065802,204295,30/07/2002,,158.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,43,tantieme,SAS,Base de rép. ascenseur,065803,463158,02/05/2016,,182.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,44,tantieme,SAS,Base de rép. ascenseur,065804,451943,16/03/2015,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,51,tantieme,SAS,Base de rép. ascenseur,065805,504080,02/11/2020,,108.60,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,52,tantieme,SAS,Base de rép. ascenseur,065806,056088,15/08/1979,,149.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,53,tantieme,SAS,Base de rép. ascenseur,065807,425900,11/07/2012,,174.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,54,tantieme,SAS,Base de rép. ascenseur,065808,511036,30/08/2021,,135.81,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,55,tantieme,SAS,Base de rép. ascenseur,065809,462243,06/04/2016,,110.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,56,tantieme,SAS,Base de rép. ascenseur,065810,409161,09/08/2010,,157.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,57,tantieme,SAS,Base de rép. ascenseur,065811,212668,01/03/2006,,177.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,58,tantieme,SAS,Base de rép. ascenseur,065812,152236,23/11/2001,,130.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,59,tantieme,SAS,Base de rép. ascenseur,065813,056095,01/10/1976,,103.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,60,tantieme,SAS,Base de rép. ascenseur,065814,056096,01/01/1998,,153.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,61,tantieme,SAS,Base de rép. ascenseur,065815,444269,28/05/2014,,177.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,62,tantieme,SAS,Base de rép. ascenseur,065816,056098,01/03/1984,,127.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,63,tantieme,SAS,Base de rép. ascenseur,065817,526328,03/07/2023,,109.85,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,64,tantieme,SAS,Base de rép. ascenseur,065818,056100,01/02/1974,,151.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,65,tantieme,SAS,Base de rép. ascenseur,065819,167624,29/01/2000,,178.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,66,tantieme,SAS,Base de rép. ascenseur,065820,520455,28/09/2022,,133.21,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,67,tantieme,SAS,Base de rép. ascenseur,065821,528891,13/11/2023,,108.35,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,68,tantieme,SAS,Base de rép. ascenseur,065822,056105,15/07/1974,,151.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,69,tantieme,SAS,Base de rép. ascenseur,065823,056106,15/01/1974,,170.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,70,tantieme,SAS,Base de rép. ascenseur,065824,513416,02/12/2021,,135.81,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,71,tantieme,SAS,Base de rép. ascenseur,065825,525500,07/06/2023,,109.85,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,72,tantieme,SAS,Base de rép. ascenseur,065826,413724,16/02/2011,,155.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,73,tantieme,SAS,Base de rép. ascenseur,065827,498377,23/12/2019,,179.42,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,74,tantieme,SAS,Base de rép. ascenseur,065828,056112,01/04/1998,,130.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,75,tantieme,SAS,Base de rép. ascenseur,065829,056113,15/06/1974,20/03/2024,103.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,76,tantieme,SAS,Base de rép. ascenseur,065830,443951,14/04/2014,,157.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,77,tantieme,SAS,Base de rép. ascenseur,065831,056115,01/02/1974,,170.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,78,tantieme,SAS,Base de rép. ascenseur,065832,405261,22/03/2010,,133.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,79,tantieme,SAS,Base de rép. ascenseur,065833,465396,18/07/2016,,110.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,80,tantieme,SAS,Base de rép. ascenseur,065834,056118,15/01/1974,,151.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,81,tantieme,SAS,Base de rép. ascenseur,065835,056119,15/02/1983,,170.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,82,tantieme,SAS,Base de rép. ascenseur,065836,056120,15/07/1981,,127.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,83,tantieme,SAS,Base de rép. ascenseur,065837,056121,15/11/1980,,103.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,84,tantieme,SAS,Base de rép. ascenseur,065838,056122,01/11/1996,,153.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,85,tantieme,SAS,Base de rép. ascenseur,065839,490126,08/03/2019,,184.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,93,tantieme,SBA,Base taxe de balayage,065768,528132,11/10/2023,,122.48,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,94,tantieme,SBA,Base taxe de balayage,065769,245169,15/05/2003,,114.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,95,tantieme,SBA,Base taxe de balayage,065770,056050,01/04/1976,,68.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,96,tantieme,SBA,Base taxe de balayage,065771,459471,24/02/2016,,124.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,97,tantieme,SBA,Base taxe de balayage,065772,309739,17/05/2005,,96.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,98,tantieme,SBA,Base taxe de balayage,065773,434759,27/05/2013,,146.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,99,tantieme,SBA,Base taxe de balayage,065774,056054,01/01/1984,,106.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,100,tantieme,SBA,Base taxe de balayage,065775,487596,05/10/2018,,67.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,101,tantieme,SBA,Base taxe de balayage,065776,482731,09/03/2018,,133.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,102,tantieme,SBA,Base taxe de balayage,065777,489480,02/01/2019,07/06/2024,107.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,103,tantieme,SBA,Base taxe de balayage,065778,056060,10/05/2000,,159.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,104,tantieme,SBA,Base taxe de balayage,065779,056061,01/01/1987,,168.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,105,tantieme,SBA,Base taxe de balayage,065780,056062,01/11/1979,,125.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,106,tantieme,SBA,Base taxe de balayage,065781,274675,21/05/2004,,107.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,107,tantieme,SBA,Base taxe de balayage,065782,399987,09/10/2009,,154.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,108,tantieme,SBA,Base taxe de balayage,065783,056065,01/05/1997,,174.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,109,tantieme,SBA,Base taxe de balayage,065784,056066,13/10/1999,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,110,tantieme,SBA,Base taxe de balayage,065785,520791,20/10/2022,,108.10,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,111,tantieme,SBA,Base taxe de balayage,065786,056068,15/04/1983,,149.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,112,tantieme,SBA,Base taxe de balayage,065787,523454,06/03/2023,,178.36,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,113,tantieme,SBA,Base taxe de balayage,065788,469631,25/11/2016,,132.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,114,tantieme,SBA,Base taxe de balayage,065789,056071,01/08/1996,,83.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,115,tantieme,SBA,Base taxe de balayage,065790,494657,18/07/2019,,158.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,116,tantieme,SBA,Base taxe de balayage,065791,056073,15/01/1974,,168.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,117,tantieme,SBA,Base taxe de balayage,065792,056074,01/03/1997,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,118,tantieme,SBA,Base taxe de balayage,065793,502394,07/08/2020,,105.10,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,119,tantieme,SBA,Base taxe de balayage,065794,496880,29/10/2019,,158.94,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,120,tantieme,SBA,Base taxe de balayage,065795,472260,17/02/2017,,178.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,121,tantieme,SBA,Base taxe de balayage,065796,433758,08/04/2013,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,122,tantieme,SBA,Base taxe de balayage,065797,460566,21/03/2016,,109.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,123,tantieme,SBA,Base taxe de balayage,065798,427015,06/09/2012,,159.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,124,tantieme,SBA,Base taxe de balayage,065799,239872,30/05/2003,,177.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,125,tantieme,SBA,Base taxe de balayage,065800,056083,01/05/1974,,125.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,126,tantieme,SBA,Base taxe de balayage,065801,164807,07/10/2004,10/10/2024,109.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,127,tantieme,SBA,Base taxe de balayage,065802,204295,30/07/2002,,158.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,128,tantieme,SBA,Base taxe de balayage,065803,463158,02/05/2016,,182.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,129,tantieme,SBA,Base taxe de balayage,065804,451943,16/03/2015,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,130,tantieme,SBA,Base taxe de balayage,065805,504080,02/11/2020,,108.60,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,131,tantieme,SBA,Base taxe de balayage,065806,056088,15/08/1979,,149.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,132,tantieme,SBA,Base taxe de balayage,065807,425900,11/07/2012,,174.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,139,tantieme,SBA,Base taxe de balayage,065808,511036,30/08/2021,,135.81,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,140,tantieme,SBA,Base taxe de balayage,065809,462243,06/04/2016,,110.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,141,tantieme,SBA,Base taxe de balayage,065810,409161,09/08/2010,,157.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,142,tantieme,SBA,Base taxe de balayage,065811,212668,01/03/2006,,177.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,143,tantieme,SBA,Base taxe de balayage,065812,152236,23/11/2001,,130.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,144,tantieme,SBA,Base taxe de balayage,065813,056095,01/10/1976,,103.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,145,tantieme,SBA,Base taxe de balayage,065814,056096,01/01/1998,,153.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,146,tantieme,SBA,Base taxe de balayage,065815,444269,28/05/2014,,177.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,147,tantieme,SBA,Base taxe de balayage,065816,056098,01/03/1984,,127.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,148,tantieme,SBA,Base taxe de balayage,065817,526328,03/07/2023,,109.85,0.00
